,Addresse,Lat,Lng,Name,Rating
0,"Am Münsterhof, Waaggasse 7, 8001 Zürich, Switzerland",47.3701154,8.5402376,Orsini,4.6
1,"Niederdorfstrasse 80, 8001 Zürich, Switzerland",47.3760283,8.5441542,La Pasta,4.4
2,"Badenerstrasse 275, 8003 Zürich, Switzerland",47.3761366,8.5146914,Taverne da Angelo,4.4
3,"Gertrudstrasse 37, 8003 Zürich, Switzerland",47.37339559999999,8.5153012,Da Michelangelo,4.5
4,"Forchstrasse 168, 8032 Zürich, Switzerland",47.36020389999999,8.56573,Marcellino,4.8
5,"Hohlstrasse 449, 8048 Zürich, Switzerland",47.3869398,8.5014775,Da Angela,4.6
6,"In Gassen 6, 8001 Zürich, Switzerland",47.3707055,8.5407788,Bindella,4.3
7,"Rudolfstrasse 6, 8008 Zürich, Switzerland",47.357036,8.5575,Gandria,4.9
8,"Augustinergasse 25, 8001 Zürich, Switzerland",47.3722176,8.5387974,Cantinetta Antinori,4.3
9,"Nordstrasse 182, 8037 Zürich, Switzerland",47.392419,8.531426,Tre Fratelli,4.5
10,"Weberstrasse 14, 8004 Zürich, Switzerland",47.370916,8.5283277,Il Giglio,4.5
11,"Waaggasse 5/7, 8001 Zürich, Switzerland",47.3701028,8.5398895,Santa Lucia,4.1
12,"Langstrasse 215, 8005 Zürich, Switzerland",47.383264,8.530178,Cinque,4.2
13,"Zeughausstrasse 61, 8004 Zürich, Switzerland",47.3763708,8.5292777,Italia,4.3
14,"Stampfenbachstrasse 8, 8001 Zürich, Switzerland",47.377759,8.543813,Commihalle,4.1
15,"Sternenstrasse 11, 8002 Zürich, Switzerland",47.360042,8.5340113,L'altro,4.5
16,"Dufourstrasse 161, 8008 Zürich, Switzerland",47.35496,8.55498,Riviera Enoteca con Cucina,4.7
17,"Ohmstrasse 11, 8050 Zürich, Switzerland",47.41018520000001,8.545874999999999,Concerto,4.2
18,"Luisenstrasse 40, 8005 Zürich, Switzerland",47.384228,8.530403,Cucina,4.2
19,"Albisstrasse 25, 8038 Zürich, Switzerland",47.34400249999999,8.5318761,Casa Nostrana,4.7
20,"Dufourstrasse 1, 8008 Zürich, Switzerland",47.364525,8.547442799999999,Conti,4.3
21,"Nansenstrasse 9, 8050 Zürich, Switzerland",47.4107103,8.544783899999999,Mamma Mia,3.9
22,"Mainaustrasse 23, 8008 Zürich, Switzerland",47.3606913,8.5499228,Amalfi,4.3
23,"Rotwandstrasse 49, 8004 Zürich, Switzerland",47.3755142,8.528422599999999,L'Osteria Mamma Leone,4.4
24,"Niederdorfstrasse 33, 8001 Zürich, Switzerland",47.3746714,8.5437078,Tre Cucine,3.8
25,"Löwenstrasse 61, 8001 Zürich, Switzerland",47.3769637,8.5379997,Spiga,4.1
26,"Badenerstrasse 526, 8048 Zürich, Switzerland",47.382678,8.50113,Da Cono,3.9
27,"Forchstrasse 2, 8008 Zürich, Switzerland",47.364373,8.554728899999999,Sorrento,4.1
28,"Lavaterstrasse 87, 8002 Zürich, Switzerland",47.36025530000001,8.5333044,Il Tartufo,4.3
29,"Waffenplatzstrasse 15, 8002 Zürich, Switzerland",47.361196,8.526721499999999,Don Leone,4.3
30,"Limmattalstrasse 228, 8049 Zürich, Switzerland",47.40228159999999,8.4951407,Da Biagio,4.4
31,"Spitalgasse 5, 8001 Zürich, Switzerland",47.3736493,8.5442957,Cicchetteria Da Rosa,4.5
32,"Niederdorfstrasse 15, 8001 Zürich, Switzerland",47.37350319999999,8.543577599999999,Vallocaia,4.0
33,"Seefeldstrasse 273, 8008 Zürich, Switzerland",47.3488968,8.5633246,La Zagra,4.4
34,"Niederdorfstrasse 7, 8001 Zürich, Switzerland",47.3730085,8.5435806,Pulcino,3.9
35,"Hohlstrasse 451, 8048 Zürich, Switzerland",47.38708219999999,8.500952500000002,Azzurro,4.5
36,"Mühlebachstrasse 2, 8008 Zürich, Switzerland",47.3659318,8.5489566,Commercio,4.2
37,"Zentralstrasse 161, 8003 Zürich, Switzerland",47.375878,8.514154999999999,Il Salotto,4.7
38,"Limmatquai 82, 8001 Zürich, Switzerland",47.3735174,8.543035,Bianchi,4.4
39,"Stauffacherstrasse 31, 8004 Zürich, Switzerland",47.3735098,8.528681,"Pizzeria Ristorante Molino, Stauffacher",4.1
40,"Bellerivestrasse 2, 8008 Zürich, Switzerland",47.360935,8.54799,Frascati,3.8
41,"Schmidgasse 3, 8001 Zürich, Switzerland",47.3747542,8.5435477,Toscano,4.6
42,"Sandstrasse 7, 8003 Zürich, Switzerland",47.366224,8.521243799999999,Napoli,3.9
43,"Kanzleistrasse 103, 8004 Zürich, Switzerland",47.376152,8.522207,La Baracca,4.4
44,"Kasernenstrasse 77A, 8004 Zürich, Switzerland",47.3760875,8.5338356,Cucina,4.2
45,"Stampfenbachstrasse 6, 8001 Zürich, Switzerland",47.37750279999999,8.5439254,Positano,4.2
46,"Freiestrasse 213, 8032 Zürich, Switzerland",47.360868,8.566563,Antiquario da Marco,4.7
47,"Bertastrasse 36, 8003 Zürich, Switzerland",47.37410149999999,8.5135446,Bottega Berta,4.3
48,"Seestrasse 82, 8002 Zürich, Switzerland",47.3596841,8.5318615,Da Guido,3.9
49,"Mutschellenstrasse 137, 8038 Zürich, Switzerland",47.346956,8.5286941,Allegro,4.3
50,"Hardstrasse 324, 8005 Zürich, Switzerland",47.390332,8.522853,il Gallo,3.9
51,"Seegartenstrasse 14, 8008 Zürich, Switzerland",47.3613908,8.5493898,Latino,4.1
52,"Seefeldstrasse 124, 8008 Zürich, Switzerland",47.3580483,8.5539008,Ristorante Totò,3.9
53,"18, Giessereistrasse, 8005 Zürich, Switzerland",47.3900388,8.517926899999999,Toscano in Puls 5,3.9
54,"Langstrasse 35, 8004 Zürich, Switzerland",47.3758428,8.525040299999999,Celia,4.5
55,"Brauerstrasse 87, 8004 Zürich, Switzerland",47.3792628,8.524118999999999,Chianalea,4.4
56,"Cramerstrasse 8, 8004 Zürich, Switzerland",47.3732268,8.5261234,Paneolio,4.3
57,"Eingang Langwiesenstr., Birchstrasse 147, 8050 Zürich, Switzerland",47.410906,8.537688,Virtù,4.5
58,"Asylstrasse 81, 8032 Zürich, Switzerland",47.3668091,8.5616751,Luca²,4.8
59,"Riedtlistrasse 2, 8006 Zürich, Switzerland",47.3902217,8.5399809,La Casa,4.4
60,"Quai des Bergues 33, 1201 Genève, Switzerland",46.2069972,6.146921799999999,Il Lago,4.5
61,"Rue Chaponnière 9, 1201 Genève, Switzerland",46.2096185,6.1448986,Restaurant MILAN,3.9
62,"Rue de la Fontaine 13, 1204 Genève, Switzerland",46.2013855,6.149767799999999,Spaghetti Factory Genève,4.2
63,"Rue de la Servette 73, 1202 Genève, Switzerland",46.212252,6.132287,Restaurant Pizzeria Il Forno a Legna,4.3
64,"Hôtel Métropole Genève, Quai du Général-Guisan 34, 1204 Geneva, Switzerland",46.203376,6.152146,Gusto,3.6
65,"Rue Adrien-Lachenal 24a, 1207 Genève, Switzerland",46.1993241,6.1561736,Luigia,4.2
66,"Rue Jean-Calvin 15, 1204 Genève, Switzerland",46.2018658,6.1472851,La Favola,4.4
67,"Avenue des Tilleuls 2, 1203 Genève, Switzerland",46.2058244,6.1310148,Restaurant les Tilleuls,4.2
68,"Rue de Saint-Jean 30, 1203 Genève, Switzerland",46.2044031,6.128712999999999,Restaurant Giardino Romano,4.5
69,"Rue Pierre-Fatio 10, 1204 Genève, Switzerland",46.2022246,6.153366699999999,Restaurant Roberto,4.2
70,"Boulevard Carl-Vogt 99, 1205 Genève, Switzerland",46.1954849,6.1407175,Mangia Bene,4.4
71,"Rue de la Mairie 8, 1207 Genève, Switzerland",46.20265939999999,6.1582715,TOSCA,4.5
72,"Place de Saint-Gervais 3, 1201 Genève, Switzerland",46.2061174,6.142444299999999,Vapiano,4.0
73,"Rue de Montchoisy 17, 1207 Genève, Switzerland",46.2033012,6.160108399999999,Cinecittà | Restaurant et Pizzeria,4.2
74,"Rue Muzy 22, 1207 Genève, Switzerland",46.20311539999999,6.157067899999999,Chez Marino,4.5
75,"Rue de la Corraterie 21, 1204 Genève, Switzerland",46.20192309999999,6.1438254,La Bottega,4.4
76,"Place du Molard 7, 1204 Genève, Switzerland",46.2032557,6.1480513,Pizzeria Ristorante Molino,3.8
77,"Quai du Cheval-Blanc 23, 1227 Genève, Switzerland",46.1924348,6.138975299999999,Pizzeria Calabria Dai 3 Fratelli Scalea,4.3
78,"Boulevard Georges-Favon 12, 1204 Genève, Switzerland",46.2031371,6.139835,Kytaly,4.2
79,"Grand-Rue 3, 1204 Genève, Switzerland",46.2024657,6.144826699999999,Osteria della Bottega,4.3
80,"Chemin Malombré 5, 1206 Genève, Switzerland",46.1959427,6.1525281,Nonna Gina,3.9
81,"Rue des Barques 4, 1207 Genève, Switzerland",46.203922,6.155715,La Gondola,4.1
82,"Rue de la Mairie 5, 1207 Genève, Switzerland",46.203193,6.158078,Restaurant Pizzeria San Marco,4.2
83,"Rue de la Rôtisserie 2, 1204 Genève, Switzerland",46.2029751,6.1454871,La Romantica,3.9
84,"Rue Etienne-Dumont 18, 1204 Genève, Switzerland",46.1991968,6.1493161,Restaurant Semplice,4.3
85,"Boulevard Georges-Favon 25, 1204 Genève, Switzerland",46.2006435,6.140933299999999,Carosello,4.0
86,"Rue Charles-Humbert 10, 1205 Genève, Switzerland",46.200398,6.138348,Fabbrica Pasta,4.6
87,"Rue Philippe-Plantamour 18, 1201 Genève, Switzerland",46.2101139,6.1507234,"Il Vero, Restaurant italien",3.8
88,"1205, Boulevard du Pont-d'Arve 51, 1205 Genève, Switzerland",46.1942343,6.1409674,Leo's restaurant pizzeria burger,4.1
89,"Rue des Alpes 20, 1201 Genève, Switzerland",46.2103908,6.144728799999999,Restaurant La Veranda Genève,4.0
90,"Rue des Eaux-Vives 63, 1207 Genève, Switzerland",46.2051411,6.1600303,Le Décanteur,4.3
91,"62BIS, Route de Frontenex, 1207 Genève, Switzerland",46.2029256,6.1670764,La Storia,4.1
92,"Route de Florissant 16, 1206 Genève, Switzerland",46.1959783,6.1554479,Le Sesflo - cuisine méditerranéenne,3.9
93,"Rue du Stand 38, 1204 Genève, Switzerland",46.20328170000001,6.137884499999999,Restaurant Camilo's Place,4.2
94,"Avenue du Mail 3, 1205 Genève, Switzerland",46.200331,6.1397454,La Pignata,4.2
95,"Rue de Lausanne 49, 1202 Genève, Switzerland",46.214138,6.1458154,Casa Nostra Ristorante,4.0
96,"Rue de Montchoisy 78, 1207 Genève, Switzerland",46.2053234,6.164299199999999,Et Caetera Cafe Restaurant,4.1
97,"Rue de l'Athénée 44, 1206 Genève, Switzerland",46.194263,6.155295,Zio,4.2
98,"Rue de la Servette 1 La Trattoria Da Tonino, 1201, Switzerland",46.208831,6.139751,"La Trattoria, da Tonino",4.1
99,"29, Avenue du Mail, 1205 Geneva, Switzerland",46.1956378,6.1409622,Seppia Bistrò,4.6
100,"Boulevard Carl-Vogt 20, 1205 Genève, Switzerland",46.20021939999999,6.1316863,i-Pub,4.2
101,"Rue Sautter 11, 1205 Genève, Switzerland",46.1948708,6.1493992,Le Vivendo,3.8
102,"Avenue du Mail 21, 1205 Genève, Switzerland",46.1971689,6.13955,Restaurant Tortellino,4.2
103,"Boulevard Carl-Vogt 43, 1205 Genève, Switzerland",46.1990553,6.1343608,Sole Mio,4.1
104,"Route de Frontenex 43, 1207 Genève, Switzerland",46.202124,6.163001,Restaurant Ferrari,4.0
105,"63, Boulevard du Pont-d'Arve, 1205 Genève, Switzerland",46.1934824,6.140099900000001,Pizzeria Ponte Vecchio,3.9
106,"Place du Marché 20, 1227 Carouge, Switzerland",46.18421379999999,6.1395743,Via Roma Ristorante,4.3
107,"82, Rue de Carouge, 1205 Geneva, Switzerland",46.19195300000001,6.143691,"Pizzeria Restaurant café ""Les Vignettes""",4.5
108,"Rue de l'Athénée 44, 1206 Genève, Switzerland",46.1942633,6.1552953,Zio Italian Food Sàrl,4.7
109,"Avenue Louis-Casaï 82, 1216 Genève, Switzerland",46.225944,6.106160999999999,L'Osteria di Oreste,4.2
110,"Rue de la Cité 11, 1204 Genève, Switzerland",46.2031743,6.1441619,Restaurant la Finestra,4.6
111,"Avenue de Champel 45, 1206 Genève, Switzerland",46.19255649999999,6.1531591,Osteria Zaza,4.3
112,"Avenue de Frontenex 32, 1207 Genève, Switzerland",46.2014296,6.1587631,Restaurant Le Velours,4.2
113,"Rue de Berne 61, 1201 Genève, Switzerland",46.2133064,6.147925300000001,CIRO Trattoria Gourmet,4.6
114,"Route des Acacias 4, 1227 Genève, Switzerland",46.1923852,6.138213299999999,Restaurant La Voglia,3.8
115,"Place du Rondeau 4, 1227 Carouge, Switzerland",46.1804041,6.139224899999999,Restaurant Boccalino,4.0
116,"Route de Meyrin 8, 1202 Genève, Switzerland",46.214381,6.128372,La Primavera,4.1
117,"Rue de Lausanne 52, 1201 Genève, Switzerland",46.214206,6.1464097,Il Fornello Napoletano,4.1
118,"Rue Châtelain 5, 1203 Genève, Switzerland",46.21154,6.1262887,Restaurant italien Pizzeria l'ambiance Genève,4.4
119,"Rue de la Terrassière 22, 1207 Genève, Switzerland",46.2006751,6.1574008,"La Conca D Oro, Becker Cerf E.",4.6
120,"Küchengasse 3, 4051 Basel, Switzerland",47.5488379,7.589494800000001,Ristorante Da Roberto,4.2
121,"Aeschenvorstadt 48, 4051 Basel, Switzerland",47.5519524,7.593385899999999,Restaurant Prima,4.1
122,"Falknerstrasse 31, 4001 Basel, Switzerland",47.5555622,7.5893481,Latini,4.2
123,"St. Johanns-Vorstadt 48, 4056 Basel, Switzerland",47.564221,7.584163999999999,Chez Donati,4.5
124,"Birsig-Parkpl. 26, 4051 Basel, Switzerland",47.551728,7.588095900000001,Artigiano Café,4.5
125,"Steinenvorstadt 71, 4051 Basel, Switzerland",47.551983,7.588115999999999,Pizzeria Molino,4.3
126,"Elsässerstrasse 1, 4056 Basel, Switzerland",47.5670999,7.581165200000001,Da Gianni,4.4
127,"Rheingasse 47, 4058 Basel, Switzerland",47.5592534,7.5933578,Gabri's Pasta,4.7
128,"Auf der Lyss 14, 4051 Basel, Switzerland",47.556333,7.584129,Trattoria aroma,4.5
129,"9, Binningerstrasse, 4051 Basel, Switzerland",47.55058409999999,7.586446100000001,Osteria Little Italy,4.4
130,"Untere Rebgasse 8, 4058 Basel, Switzerland",47.562312,7.592981,Vapiano Claraplatz,4.3
131,"Rheingasse 10, 4058 Basel, Switzerland",47.560272,7.591646799999999,"Restaurant ""Zum Schmale Wurf""",4.1
132,"Hammerstrasse 15, 4058 Basel, Switzerland",47.560295,7.597747999999999,Restaurant Pizzeria ROMA,4.0
133,"Spalenvorstadt 9, 4051 Basel, Switzerland",47.557045,7.583306899999998,Ristorante Bar Casanova Basel,4.5
134,"Riehenring 79, 4058 Basel, Switzerland",47.564391,7.598342000000001,Roma Messe Pizzeria Restaurant,3.6
135,"Eisengasse 9, 4051 Basel, Switzerland",47.559287,7.588295700000001,Spiga Ristorante,4.1
136,"Untere Rebgasse 4, 4058 Basel, Switzerland",47.5621226,7.593233299999999,Detto Pronto AG,3.5
137,"Sternengasse 19, 4051 Basel, Switzerland",47.551475,7.592706000000001,Vapiano Basel,4.2
138,"Spalenring 132, 4055 Basel, Switzerland",47.5555165,7.5753847,Restaurant Rossini-Murano,4.0
139,"St. Johanns-Vorstadt 29, 4056 Basel, Switzerland",47.5637173,7.584069299999999,Restaurant zur Mägd,4.4
140,"Sattelgasse 3, 4051 Basel, Switzerland",47.5580648,7.587173999999999,Trattoria Antichi Sapori GmbH,4.4
141,"Fabrikstrasse 12, 4056 Basel, Switzerland",47.5737027,7.579353399999999,Osteria Dodici,4.6
142,"Hutgasse 6, 4001 Basel, Switzerland",47.557668,7.587181999999999,Ramazzotti,4.0
143,"Theodorsgraben 42, 4058 Basel, Switzerland",47.558949,7.598993999999999,Hotel Restaurant Resslirytti,4.4
144,"Steinenvorstadt 1, 4051 Basel, Switzerland",47.5538351,7.589074399999999,Ristorante La Sosta,3.9
145,"Zürcherstrasse 146, 4052 Basel, Switzerland",47.5551509,7.6133807,Steakhouse Albanbrücke,4.5
146,"Clarastrasse 1, 4058 Basel, Switzerland",47.5620921,7.594750899999998,Restaurant Holzschopf,3.8
147,"Weidengasse 19, 4052 Basel, Switzerland",47.55381329999999,7.605564599999999,Restaurant Cibo Mediterraneo,4.5
148,"Elisabethenstrasse 33, 4051 Basel, Switzerland",47.5514142,7.5912378,Grace Restaurant & Lounge Basel,4.0
149,"Steinenring 60, 4051 Basel, Switzerland",47.5504792,7.5807376,La Vela,4.4
150,"Vogesenstrasse 83, 4056 Basel, Switzerland",47.5673148,7.576624199999999,Mel's Bar & Diner,4.3
151,"Untere Rebgasse 18, 4058 Basel, Switzerland",47.5626992,7.592451000000001,Café Restaurant Damas,4.0
152,"Binningerstrasse 145, 4123 Allschwil, Switzerland",47.5471113,7.5524789,Restaurant Pizzeria Sonneck,4.3
153,"Streitgasse 20, 4051 Basel, Switzerland",47.555214,7.5900269,Centro am Barfi,4.1
154,"Steinentorstrasse 25, 4051 Basel, Switzerland",47.5513182,7.588592199999999,Filini Bar & Restaurant,4.2
155,"Holzmattenweg 13, 79576 Weil am Rhein, Germany",47.58515,7.60747,"Pizzeria Mooshüsli, Café - Restaurant",3.8
156,"Basler Str. 6, 79639 Grenzach-Wyhlen, Germany",47.5529746,7.6604769,Drei Könige Italienisches Restaurant,4.2
157,"Horburgstrasse 74, 4057 Basel, Switzerland",47.57053699999999,7.594928999999999,Ristorante Mamma Brunella,4.6
158,"Schützengraben 62, 4051 Basel, Switzerland",47.557605,7.581409,Restaurant Apulia,4.4
159,"Aeschenpl. 2, 4052 Basel, Switzerland",47.55129280000001,7.5958419,Pattini Tipico Italiano Street Food,5.0
160,"Güterstrasse 138, 4053 Basel, Switzerland",47.5447321,7.5891816,VITO,4.6
161,"Barfüsserpl. 16, 4051 Basel, Switzerland",47.5546962,7.5886941,Restaurant Bodega zum Strauss,4.5
162,"Güterstrasse 183, 4053 Basel, Switzerland",47.5435566,7.592878400000001,5 Signori,4.4
163,"Offenburgerstrasse 32, 4057 Basel, Switzerland",47.569101,7.588471600000001,Trattoria da Checco e Gio,5.0
164,"Allschwilerstrasse 19, 4055 Basel, Switzerland",47.5558237,7.574149899999999,Brause Grill,4.6
165,"St. Jakobs-Strasse 116, 4132 Muttenz, Switzerland",47.5326619,7.6311073,Pizzeria Bianca,4.2
166,"Unterer Rheinweg 28, 4058 Basel, Switzerland",47.5627272,7.58878,Italienische Glace,4.5
167,"Elsässerstrasse 49, 4056 Basel, Switzerland",47.5688063,7.579525599999999,Restaurant Vogesenstube,4.4
168,"47 Reinacherstrasse Münchenstein, 4142, Switzerland",47.52487259999999,7.604690700000001,Pizza Melsa Münchenstein,4.4
169,"Bahnhofstrasse 26, 4106 Therwil, Switzerland",47.499066,7.555877,Restaurant Toscana,4.3
170,"Hauptstraße 160, 79576 Weil am Rhein, Germany",47.59401,7.626419999999999,Galileo`s Restaurant,4.2
171,"43 Hauptstrasse Oberwil, 4104, Switzerland",47.5138213,7.555961699999999,Carbone Caffè-Bar e Locanda,4.6
172,"4051, Gerbergasse 78, 4001 Basel, Switzerland",47.55507739999999,7.588722299999999,PiadinA Bar,4.8
173,"Lutzertstrasse 38, 4132 Muttenz, Switzerland",47.5339306,7.6328997,Restaurant Muttenz,4.3
174,"Mühlemattstrasse 9, 4104 Oberwil, Switzerland",47.5102874,7.555656099999998,"Italian Place Restaurant & Take Away / Pizza, Hausgemachte Lasagne, Arancini, Piadina",4.8
175,"St. Jakobs-Strasse 106, 4132 Muttenz, Switzerland",47.5321132,7.6336564,Restaurant Pizzeria RENNBAHN Muttenz - Italienische & CH-Küche Fleisch Fisch Hauslieferdienst,4.1
176,"Hardstrasse 2, 4127 Birsfelden, Switzerland",47.5523679,7.623763500000001,Restaurant Pizzeria Feldschlösschen (Feldschlössli),4.0
177,"Baslerstrasse 302, 4123 Allschwil, Switzerland",47.55735,7.559857999999998,Ristorazione zur Harmonie,5.0
178,"Spalenvorstadt 34, 4051 Basel, Switzerland",47.5578398,7.581967000000001,Sapori Del Sud,4.8
179,"272 Hauptstraße, 79576 Weil am Rhein, Germany",47.5926668,7.615492199999999,Pizzeria Da Luca,3.6
180,"Effingerstrasse 14, 3011 Bern, Switzerland",46.9459515,7.4353501,Da Carlo Ristorante & Pizzeria,4.4
181,"Murtenstrasse 2, 3008 Bern, Switzerland",46.9483117,7.4283343,Ristorante Azzurro,4.5
182,"Gerechtigkeitsgasse 7, 3011 Bern, Switzerland",46.9485071,7.455440899999998,Verdi,4.0
183,"Waisenhauspl. 13, 3011 Bern, Switzerland",46.948668,7.443987,"Pizzeria Ristorante Molino, Thurm",4.2
184,"Zeughausgasse 28, 3011 Bern, Switzerland",46.9492746,7.4445961,Ristorante Luce,4.4
185,"Hotelgasse 10, 3011 Bern, Switzerland",46.94756539999999,7.447945399999999,Lorenzini,4.3
186,"Bühlstrasse 57, 3012 Bern, Switzerland",46.95266090000001,7.432231499999999,Casa d'Italia,4.2
187,"Kornhauspl. 7, 3011 Bern, Switzerland",46.94833,7.447761599999999,Spaghetti Factory Chindlifrässer,4.0
188,"Thunstrasse 93, 3006 Bern, Switzerland",46.9412757,7.4627724,LOCANDA 93,4.2
189,"Spitalgasse 2, 3011 Bern, Switzerland",46.9483708,7.4434324,Ristorante Da Vinci,3.9
190,"Neubrückstrasse 70, 3012 Bern, Switzerland",46.95710099999999,7.437739000000001,Ristorante Pizzeria La Vita / da Sebastiano,4.2
191,"Bubenbergpl. 8, 3011 Bern, Switzerland",46.947584,7.438199,Cavallo Star,4.0
192,"Turnweg 18, 3013 Bern, Switzerland",46.9584056,7.447750099999999,Restaurant Römer,3.8
193,"Kochergasse 1, 3011 Bern, Switzerland",46.9466949,7.4476773,Restaurant Pizzeria Da Keli,4.2
194,"Waisenhauspl. 28, 3011 Bern, Switzerland",46.949661,7.443979000000001,Il Grissino,4.2
195,"Bärenpl. 7, 3011 Bern, Switzerland",46.9479438,7.443939899999999,Santa Lucia Bern,4.1
196,"Bühlstrasse 5, 3012 Bern, Switzerland",46.9491631,7.428567300000001,Ristorante Ambiente Holzofenpizzeria,4.3
197,"Freiburgstrasse 68, 3008 Bern, Switzerland",46.94624899999999,7.417802,Ristorante Pizzeria Settebello,4.6
198,"Belpstrasse 65, 3003 Bern, Switzerland",46.9420333,7.4314482,"Pizzeria Eigerplatz ""Da Nino""",4.7
199,"PostParc Hochhaus, Bogenschützenstrasse 9, 3008 Bern, Switzerland",46.9481435,7.437897200000001,Vapiano Bern,4.1
200,"Riedbachstrasse 98, 3027 Bern, Switzerland",46.9441375,7.373428499999998,SPIGA Ristorante,3.9
201,"Länggassstrasse 44, 3012 Bern, Switzerland",46.954228,7.431122999999999,Ristorante & Bar Mappamondo,4.0
202,"Bärenpl. 9, 3011 Bern, Switzerland",46.9478212,7.4439537,Plattform Restaurants,3.6
203,"Landoltstrasse 1, 3007 Bern, Switzerland",46.93729,7.439408999999999,Pizzaiolo Pizza-Kurier,3.6
204,"Papiermühlestrasse 71, 3014 Bern, Switzerland",46.9622756,7.4652228,Eleven,4.0
205,"10, Amthausgasse, 3011 Bern, Switzerland",46.94741750000001,7.446630299999999,Ristorante Pizzeria Da Bucolo,4.4
206,"Schwarztorstrasse 47, 3007 Bern, Switzerland",46.9441753,7.4326592,Pizzeria La Stella,3.6
207,"Breitenrainpl. 29, 3014 Bern, Switzerland",46.958287,7.454621,Restaurant Pizzeria Tavola Calda,4.4
208,"Belpstrasse 34, 3007 Bern, Switzerland",46.9434276,7.431776500000001,Ristorante Ottimo,4.7
209,"Laupenstrasse 17, 3008 Bern, Switzerland",46.9471733,7.434979800000001,Tre Fratelli,4.2
210,"Quartiergasse 3, 3013 Bern, Switzerland",46.9580478,7.4465038,La Carbonara,4.2
211,"Bärenpl. 7, 3011 Bern, Switzerland",46.9479358,7.4436854,Ristorante La Gioia,3.5
212,"Schermenweg 179, 3072 Ostermundigen, Switzerland",46.9575626,7.480958999999999,L'Osteria d'Abruzzo,4.4
213,"Länggasstrasse 19, 3012 Bern, Switzerland",46.9588575,7.427328599999999,Pizza Subito da Giovanni Iacono,0.0
214,"Dorfstrasse 11, 3073 Gümligen, Switzerland",46.9362643,7.503326800000001,La Tana Del Lupo,4.2
215,"Bümplizstrasse 12, 3027 Bern, Switzerland",46.9487449,7.396506800000001,Tre Re,4.2
216,"Kappelenbrücke 2 B, 3032 Hinterkappelen, Switzerland",46.9658945,7.3795874,Ristorante & Bar Lago,4.0
217,"Herrengasse 24, 3011 Bern, Switzerland",46.94715799999999,7.449666000000001,De Fusco Ristorante Enoteca,0.0
218,"Scheibenstrasse 25, 3014 Bern, Switzerland",46.9608867,7.4533343,Restaurant Dolce Vita,4.3
219,"Breitenrainpl. 26, 3014 Bern, Switzerland",46.9586107,7.4550548,Grotto Ticino,4.1
220,"Rathausgasse 23, 3011 Bern, Switzerland",46.94847,7.4508346,Lo stuzzichino,4.4
221,"Freiburgstrasse 169, 3008 Bern, Switzerland",46.9424763,7.405082199999999,Trattoria da Walter,4.4
222,"Aarbergergasse 6, 3011 Bern, Switzerland",46.9494818,7.443768700000001,Rialto,4.2
223,"Talgut-Zentrum 34, 3063 Ittigen, Switzerland",46.9745113,7.4815245,Arcadia Taberna Romana,4.4
224,"Kursaal Bern, Kornhausstrasse 3, 3013 Bern, Switzerland",46.95325709999999,7.448741499999999,Meridiano,4.7
225,"Kranichweg 6, 3074 Muri bei Bern, Switzerland",46.9349883,7.489874599999999,Restaurant Pizzeria Thoracker,4.3
226,"Aarbergergasse 35, 3011 Bern, Switzerland",46.9495784,7.442552099999999,Divino,3.5
227,"Bernstrasse 79, 3018 Bern, Switzerland",46.9409268,7.3931377,Osteria da Santo GmbH,4.4
228,"Quellenweg 1, 3084 Köniz, Switzerland",46.9277664,7.453168199999999,Pizzeria da Antonio Wabern Bern Pizza und take away,4.5
229,"Hallerstrasse 21, 3012 Bern, Switzerland",46.953254,7.436063999999999,Pizzeria Garibaldi,3.8
230,"Gerechtigkeitsgasse 12, 3011 Bern, Switzerland",46.948724,7.455575000000001,Treff,4.0
231,"Weingartstrasse 32, 3014 Bern, Switzerland",46.962266,7.455094,Ristorante Pizzeria Calabrisella,4.2
232,"Kornhausstrasse 3, 3013 Bern, Switzerland",46.95343,7.448591500000001,Restaurant Giardino,4.0
233,"Bolligenstrasse 52, 3006 Bern, Switzerland",46.9558221,7.4673878,Ristorante Bella Vita,4.4
234,"Rue Marterey 9, 1005 Lausanne, Switzerland",46.52078729999999,6.638420099999999,Restaurant L'Antica Trattoria,4.3
235,"Avenue de la Gare 20, 1003 Lausanne, Switzerland",46.5171026,6.6333987,Restaurant La Bruschetta,4.3
236,"Rue Saint-Pierre 3, 1003 Lausanne, Switzerland",46.5196476,6.6370863,Luigia,4.2
237,"Avenue d'Ouchy 38, 1006 Lausanne, Switzerland",46.511826,6.629179,Piazza San marco,4.4
238,"Avenue d'Ouchy 14, 1006 Lausanne, Switzerland",46.5136042,6.630593699999999,Restaurant Osteria Balsamico,4.2
239,"Avenue de Tivoli 60, 1007 Lausanne, Switzerland",46.5212116,6.6174664,Zafferano,4.7
240,"Chemin de Couvaloup 13, 1005 Lausanne, Switzerland",46.5250375,6.6363108,Ulivo,4.4
241,"Avenue d'Echallens 72, 1004 Lausanne, Switzerland",46.52814900000001,6.61641,Ristorante St Paul,4.7
242,"Place du Port 11, 1006 Lausanne, Switzerland",46.5071613,6.6283135,L´Accademia,4.3
243,"Rue Marterey 25, 1005 Lausanne, Switzerland",46.5213123,6.6396532,Restaurant pizzeria Bravissimo,4.4
