ID_ISFS,GROUP,FAMILY,GENUS,SPECIES SSP,Scientific name,Deutscher Name,CAT,Criteria,Bemerkungen
269700,Monocotyledones,Poaceae,Nardus,stricta,Nardus stricta,Borstgras,LC,,
269800,Dicotyledones,Brassicaceae,Nasturtium,microphyllum,Nasturtium microphyllum,Kleinblättrige Brunnenkresse,EN,B2ab(iii),
269900,Dicotyledones,Brassicaceae,Nasturtium,officinale,Nasturtium officinale,Echte Brunnenkresse,LC,,
270100,Monocotyledones,Orchidaceae,Neottia,nidus-avis,Neottia nidus-avis,Nestwurz,LC,,
270200,Dicotyledones,Lamiaceae,Nepeta,cataria,Nepeta cataria,Echte Katzenminze,EN,B2ab(iii),
270400,Dicotyledones,Lamiaceae,Nepeta,nuda,Nepeta nuda,Kahle Katzenminze,VU,C2a(i),
270695,Dicotyledones,Brassicaceae,Neslia,paniculata,Neslia paniculata,Ackernüsschen,EN,A3c; B2b(iv)c(iii),"Nur die Unterart subsp. paniculata einheimisch (Archäeophyt); zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
271300,Dicotyledones,Ranunculaceae,Nigella,arvensis,Nigella arvensis,Acker-Schwarzkümmel,CR,B2b(iv)c(iii),
271450,Monocotyledones,Orchidaceae,Nigritella,austriaca,Nigritella austriaca,Österreicher Männertreu,VU,A4c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
271660,Monocotyledones,Orchidaceae,Nigritella,rhellicani,Nigritella rhellicani,Schwarzes Männertreu,LC,,
271700,Monocotyledones,Orchidaceae,Nigritella,rhellicani aggr.,Nigritella rhellicani aggr.,Schwarzes Männertreu,LC,,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch gefährdete"
271800,Monocotyledones,Orchidaceae,Nigritella,rubra,Nigritella rubra,Rotes Männertreu,NT,A4c,
272200,Pteridophyta,Pteridaceae,Notholaena,marantae,Notholaena marantae,Pelzfarn,EN,D,
272300,Dicotyledones,Nymphaeaceae,Nuphar,lutea,Nuphar lutea,Grosse Teichrose,LC,,
272400,Dicotyledones,Nymphaeaceae,Nuphar,pumila,Nuphar pumila,Kleine Teichrose,EN,A3ce,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
272500,Dicotyledones,Nymphaeaceae,Nymphaea,alba,Nymphaea alba,Weisse Seerose,NT,A3e,Nicht zu verwechseln mit den oft ausgepflanzten Hybrid-Seerosen
272700,Dicotyledones,Menyanthaceae,Nymphoides,peltata,Nymphoides peltata,Teichenzian,LC,,In Ausbreitung
273000,Dicotyledones,Orobanchaceae,Odontites,luteus,Odontites luteus,Gelber Zahntrost,LC,,
273150,Dicotyledones,Orobanchaceae,Odontites,vernus,Odontites vernus,Früher Roter Zahntrost,EN,"A2c; B2ab(iii,iv)",
273350,Dicotyledones,Orobanchaceae,Odontites,vernus aggr.,Odontites vernus aggr.,Roter Zahntrost,VU,B2b(iv)c(iii),"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch stark gefährdete"
273400,Dicotyledones,Orobanchaceae,Odontites,viscosus,Odontites viscosus,Klebriger Zahntrost,VU,B2ab(iii); D2,
273500,Dicotyledones,Orobanchaceae,Odontites,vulgaris,Odontites vulgaris,Später Roter Zahntrost,VU,B2b(iv)c(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
273600,Dicotyledones,Apiaceae,Oenanthe,aquatica,Oenanthe aquatica,Wasser-Rebendolde,EN,B2ab(iii),
273700,Dicotyledones,Apiaceae,Oenanthe,fistulosa,Oenanthe fistulosa,Röhrige Rebendolde,EN,"B2ab(iii,iv)",
273900,Dicotyledones,Apiaceae,Oenanthe,lachenalii,Oenanthe lachenalii,Lachenals Rebendolde,CR,A3c; B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
274000,Dicotyledones,Apiaceae,Oenanthe,peucedanifolia,Oenanthe peucedanifolia,Haarstrang-Rebendolde,CR,B1ab(iii); B2ab(iii),
275300,Dicotyledones,Fabaceae,Onobrychis,arenaria,Onobrychis arenaria,Sand-Esparsette,NT,B2ab(iii),
275400,Dicotyledones,Fabaceae,Onobrychis,montana,Onobrychis montana,Berg-Esparsette,LC,,
276100,Dicotyledones,Fabaceae,Ononis,natrix,Ononis natrix,Gelbe Hauhechel,LC,,
276200,Dicotyledones,Fabaceae,Ononis,pusilla,Ononis pusilla,Zierliche Hauhechel,NT,B2b(iii),
276300,Dicotyledones,Fabaceae,Ononis,repens,Ononis repens,Kriechende Hauhechel,LC,,
276500,Dicotyledones,Fabaceae,Ononis,rotundifolia,Ononis rotundifolia,Rundblättrige Hauhechel,LC,,
276600,Dicotyledones,Fabaceae,Ononis,spinosa,Ononis spinosa,Dornige Hauhechel,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch potenziell gefährdete"
276700,Dicotyledones,Fabaceae,Ononis,spinosa subsp. spinosa,Ononis spinosa subsp. spinosa,Gewöhnliche Dorn-Hauhechel,LC,,
276800,Dicotyledones,Fabaceae,Ononis,spinosa subsp. austriaca,Ononis spinosa subsp. austriaca,Österreicher Dorn-Hauhechel,NT,B2b(iii),
276900,Dicotyledones,Asteraceae,Onopordum,acanthium,Onopordum acanthium,Eselsdistel,VU,"B2ab(iii,iv)",
277200,Dicotyledones,Boraginaceae,Onosma,helvetica,Onosma helvetica,Schweizer Lotwurz,EN,C2a(i),
277400,Dicotyledones,Boraginaceae,Onosma,pseudoarenaria,Onosma pseudoarenaria,Schweizer Lotwurz,VU,C1; C2a(i),
277900,Pteridophyta,Ophioglossaceae,Ophioglossum,vulgatum,Ophioglossum vulgatum,Gemeine Natterzunge,VU,A4c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
277950,Monocotyledones,Orchidaceae,Ophrys,apifera,Ophrys apifera,Gewöhnliche Bienen-Ragwurz,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
278300,Monocotyledones,Orchidaceae,Ophrys,araneola,Ophrys araneola,Kleine Spinnen-Ragwurz,VU,A4c; C1; C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
278850,Monocotyledones,Orchidaceae,Ophrys,holosericea,Ophrys holosericea,Hummel-Ragwurz,VU,A3c; B2ab(iii),"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch stark gefährdete"
278900,Monocotyledones,Orchidaceae,Ophrys,holosericea subsp. holosericea,Ophrys holosericea subsp. holosericea,Gewöhnliche Hummel-Ragwurz,VU,A3c; B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
279000,Monocotyledones,Orchidaceae,Ophrys,holosericea subsp. elatior,Ophrys holosericea subsp. elatior,Hohe Hummel-Ragwurz,EN,B2ab(iii); C2a(i),
279100,Monocotyledones,Orchidaceae,Ophrys,insectifera,Ophrys insectifera,Fliegen-Ragwurz,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
279200,Monocotyledones,Orchidaceae,Ophrys,sphegodes,Ophrys sphegodes,Gewöhnliche Spinnen-Ragwurz,EN,C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
279300,Monocotyledones,Orchidaceae,Ophrys,sphegodes aggr.,Ophrys sphegodes aggr.,Spinnen-Ragwurz,VU,A4c; C1,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch stark gefährdete"
279400,Monocotyledones,Poaceae,Oplismenus,undulatifolius,Oplismenus undulatifolius,Grannenhirse,LC,,
280000,Monocotyledones,Orchidaceae,Orchis,coriophora,Orchis coriophora,Wanzen-Knabenkraut,EN,A4c; C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
280700,Monocotyledones,Orchidaceae,Orchis,laxiflora,Orchis laxiflora,Lockerblütiges Knabenkraut,CR(PE),,Vermutlich ausgestorben
280900,Monocotyledones,Orchidaceae,Orchis,mascula,Orchis mascula,Stattliche Orchis,LC,,
281000,Monocotyledones,Orchidaceae,Orchis,militaris,Orchis militaris,Helm-Knabenkraut,NT,B2b(iii),
281100,Monocotyledones,Orchidaceae,Orchis,morio,Orchis morio,Kleines Knabenkraut,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
281200,Monocotyledones,Orchidaceae,Orchis,pallens,Orchis pallens,Blasses Knabenkraut,VU,"A4c; B2ab(ii,iii)",
281300,Monocotyledones,Orchidaceae,Orchis,palustris,Orchis palustris,Sumpf-Knabenkraut,VU,A4c; B2ab(iii); C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
281400,Monocotyledones,Orchidaceae,Orchis,papilionacea,Orchis papilionacea,Schmetterlings-Knabenkraut,CR,D,
281500,Monocotyledones,Orchidaceae,Orchis,provincialis,Orchis provincialis,Provence-Knabenkraut,CR,D,
281600,Monocotyledones,Orchidaceae,Orchis,purpurea,Orchis purpurea,Purpur-Knabenkraut,VU,B2ab(iii),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
281800,Monocotyledones,Orchidaceae,Orchis,simia,Orchis simia,Affen-Knabenkraut,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
281900,Monocotyledones,Orchidaceae,Orchis,spitzelii,Orchis spitzelii,Spitzels Knabenkraut,CR,B2ab(v)c(iv); C2a(ii)b,
282100,Monocotyledones,Orchidaceae,Orchis,tridentata,Orchis tridentata,Dreizähniges Knabenkraut,VU,C2a(i),
282200,Monocotyledones,Orchidaceae,Orchis,ustulata,Orchis ustulata,Schwärzliches Knabenkraut,NT,B2b(iii),
282300,Monocotyledones,Poaceae,Oreochloa,disticha,Oreochloa disticha,Zweizeiliges Kopfgras,LC,,
282400,Pteridophyta,Thelypteridaceae,Oreopteris,limbosperma,Oreopteris limbosperma,Bergfarn,LC,,
282600,Dicotyledones,Lamiaceae,Origanum,vulgare,Origanum vulgare,Echter Dost,LC,,
282700,Dicotyledones,Apiaceae,Orlaya,grandiflora,Orlaya grandiflora,Grossblütiger Breitsame,VU,B2ab(iii); D2,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
283200,Monocotyledones,Asparagaceae,Ornithogalum,nutans,Ornithogalum nutans,Nickender Milchstern,VU,C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
283350,Monocotyledones,Asparagaceae,Ornithogalum,pyrenaicum,Ornithogalum pyrenaicum,Pyrenäen-Milchstern,NT,B2b(iii),Nur die Unterart subsp. pyrenaicum einheimisch
283800,Monocotyledones,Asparagaceae,Ornithogalum,umbellatum,Ornithogalum umbellatum,Doldiger Milchstern,LC,,
283900,Dicotyledones,Fabaceae,Ornithopus,perpusillus,Ornithopus perpusillus,Kleiner Krallenklee,CR(PE),,Wahrscheinlich Ausgestorben - letzte Beobachtung 1960 bei Basel
284000,Dicotyledones,Orobanchaceae,Orobanche,alba,Orobanche alba,Thymian-Würger,LC,,
284100,Dicotyledones,Orobanchaceae,Orobanche,alsatica subsp. alsatica,Orobanche alsatica subsp. alsatica,Elsässische Sommerwurz,EN,D,
284150,Dicotyledones,Orobanchaceae,Orobanche,alsatica subsp. libanotidis,Orobanche alsatica subsp. libanotidis,Sesel-Würger,CR,C2a(i); D,
284200,Dicotyledones,Orobanchaceae,Orobanche,alsatica,Orobanche alsatica,Elsässische Sommerwurz,EN,C2a(i),"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch stark gefährdete"
284400,Dicotyledones,Orobanchaceae,Orobanche,arenaria,Orobanche arenaria,Sand-Würger,VU,C2a(i),
284500,Dicotyledones,Orobanchaceae,Orobanche,artemisiae-campestris,Orobanche artemisiae-campestris,Beifuss-Würger,NT,B2b(iii),
284650,Dicotyledones,Orobanchaceae,Orobanche,bohemica,Orobanche bohemica,Böhmische Sommerwurz,VU,D2,
284700,Dicotyledones,Orobanchaceae,Orobanche,caryophyllacea,Orobanche caryophyllacea,Labkraut-Würger,LC,,
284900,Dicotyledones,Orobanchaceae,Orobanche,elatior,Orobanche elatior,Flockenblumen-Würger,EN,C2a(i),"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
285000,Dicotyledones,Orobanchaceae,Orobanche,flava,Orobanche flava,Pestwurz-Würger,NT,C2a(i),
285100,Dicotyledones,Orobanchaceae,Orobanche,gracilis,Orobanche gracilis,Schlanker Würger,VU,A3c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
285200,Dicotyledones,Orobanchaceae,Orobanche,hederae,Orobanche hederae,Efeu-Würger,LC,,In Ausbreitung
285400,Dicotyledones,Orobanchaceae,Orobanche,laserpitii-sileris,Orobanche laserpitii-sileris,Laserkraut-Würger,NT,B2a,
285600,Dicotyledones,Orobanchaceae,Orobanche,lucorum,Orobanche lucorum,Berberitzen-Würger,EN,C2a(i),
285700,Dicotyledones,Orobanchaceae,Orobanche,lutea,Orobanche lutea,Gelber Würger,EN,D,
285750,Dicotyledones,Orobanchaceae,Orobanche,lycoctoni,Orobanche lycoctoni,Eisenhut-Würger,DD,,
285900,Dicotyledones,Orobanchaceae,Orobanche,minor,Orobanche minor,Klee-Würger,LC,,
286000,Dicotyledones,Orobanchaceae,Orobanche,picridis,Orobanche picridis,Bitterkraut-Würger,CR,D,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
286100,Dicotyledones,Orobanchaceae,Orobanche,purpurea,Orobanche purpurea,Violetter Würger,VU,A4c; C1,
286200,Dicotyledones,Orobanchaceae,Orobanche,ramosa,Orobanche ramosa,Hanf-Würger,CR,C2a(i); D,
286300,Dicotyledones,Orobanchaceae,Orobanche,rapum-genistae,Orobanche rapum-genistae,Ginster-Würger,NT,B2b(iii),
286400,Dicotyledones,Orobanchaceae,Orobanche,reticulata,Orobanche reticulata,Distel-Würger,LC,,
286500,Dicotyledones,Orobanchaceae,Orobanche,salviae,Orobanche salviae,Salbei-Würger,EN,C2a(i); D,
286600,Dicotyledones,Orobanchaceae,Orobanche,teucrii,Orobanche teucrii,Gamander-Würger,NT,A4c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
286800,Dicotyledones,Ericaceae,Orthilia,secunda,Orthilia secunda,Birngrün,LC,,
287000,Pteridophyta,Osmundaceae,Osmunda,regalis,Osmunda regalis,Königsfarn,VU,C2a(i),Nur in den Südalpen einheimisch (für Einstufung berücksichtigt)
287100,Dicotyledones,Betulaceae,Ostrya,carpinifolia,Ostrya carpinifolia,Hopfenbuche,LC,,
287300,Dicotyledones,Oxalidaceae,Oxalis,acetosella,Oxalis acetosella,Wald-Sauerklee,LC,,
287400,Dicotyledones,Oxalidaceae,Oxalis,corniculata,Oxalis corniculata,Gehörnter Sauerklee,LC,,
288100,Dicotyledones,Polygonaceae,Oxyria,digyna,Oxyria digyna,Säuerling,LC,,
288200,Dicotyledones,Fabaceae,Oxytropis,campestris,Oxytropis campestris,Alpen-Spitzkiel,LC,,
288500,Dicotyledones,Fabaceae,Oxytropis,fetida,Oxytropis fetida,Drüsiger Spitzkiel,VU,C2a(i),
288700,Dicotyledones,Fabaceae,Oxytropis,halleri,Oxytropis halleri,Hallers Spitzkiel,NT,"B2b(iii,iv)",Die Art enthält mehrere bewertete Unterarten
288800,Dicotyledones,Fabaceae,Oxytropis,halleri subsp. halleri,Oxytropis halleri subsp. halleri,Gewöhnlicher Haller-Spitzkiel,NT,B2b(iv),
289000,Dicotyledones,Fabaceae,Oxytropis,halleri subsp. velutina,Oxytropis halleri subsp. velutina,Samtiger Haller-Spitzkiel,NT,B1b(iii); B2b(iii),
289200,Dicotyledones,Fabaceae,Oxytropis,helvetica,Oxytropis helvetica,Schweizer Spitzkiel,NT,B1a; B2a,
289300,Dicotyledones,Fabaceae,Oxytropis,jacquinii,Oxytropis jacquinii,Berg-Spitzkiel,LC,,
289400,Dicotyledones,Fabaceae,Oxytropis,lapponica,Oxytropis lapponica,Lappländer Spitzkiel,LC,,
289500,Dicotyledones,Fabaceae,Oxytropis,neglecta,Oxytropis neglecta,Südalpiner Spitzkiel,VU,D2,
289600,Dicotyledones,Fabaceae,Oxytropis,pilosa,Oxytropis pilosa,Zottiger Spitzkiel,NT,"B2b(iii,iv)",
290000,Dicotyledones,Paeoniaceae,Paeonia,officinalis,Paeonia officinalis,Pfingstrose,VU,B2ab(iii); D2,Nur im Südtessin einheimisch (für Einstufung berücksichtigt)
290650,Dicotyledones,Papaveraceae,Papaver,alpinum aggr.,Papaver alpinum aggr.,Alpen-Mohn,NT,B1a; B2a,"Achtung: Das Aggregat enthält mehrere bewertete Arten, darunter auch potenziell gefährdete"
290700,Dicotyledones,Papaveraceae,Papaver,apulum,Papaver apulum,Apulischer Mohn,RE,,Ausgestorben - letzte Beobachtung vor 1900
290800,Dicotyledones,Papaveraceae,Papaver,argemone,Papaver argemone,Sand-Mohn,VU,A4c,
290900,Dicotyledones,Papaveraceae,Papaver,aurantiacum,Papaver aurantiacum,Rätischer Alpen-Mohn,NT,B1a; B2a,
291095,Dicotyledones,Papaveraceae,Papaver,dubium,Papaver dubium,Saat-Mohn,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch potenziell gefährdete"
291100,Dicotyledones,Papaveraceae,Papaver,dubium subsp. dubium,Papaver dubium subsp. dubium,Gewöhnlicher Saat-Mohn,LC,,
291200,Dicotyledones,Papaveraceae,Papaver,dubium subsp. lecoqii,Papaver dubium subsp. lecoqii,Lecoqs Saat-Mohn,NT,B2b(iii),
291300,Dicotyledones,Papaveraceae,Papaver,hybridum,Papaver hybridum,Krummborstiger Mohn,CR(PE),,Ausgestorben - letzte Beobachtung 1951
291600,Dicotyledones,Papaveraceae,Papaver,occidentale,Papaver occidentale,Westlicher Alpen-Mohn,NT,C1,
291800,Dicotyledones,Papaveraceae,Papaver,rhoeas,Papaver rhoeas,Klatsch-Mohn,LC,,
291900,Dicotyledones,Papaveraceae,Papaver,sendtneri,Papaver sendtneri,Sendtners Alpen-Mohn,NT,C2a(i); D2,
292100,Monocotyledones,Asparagaceae,Paradisea,liliastrum,Paradisea liliastrum,Weisse Trichterlilie,LC,,
292300,Dicotyledones,Urticaceae,Parietaria,judaica,Parietaria judaica,Niederliegendes Glaskraut,LC,,Nur in den Südalpen einheimisch (für Einstufung berücksichtigt)
292400,Dicotyledones,Urticaceae,Parietaria,officinalis,Parietaria officinalis,Aufrechtes Glaskraut,LC,,
292600,Monocotyledones,Melanthiaceae,Paris,quadrifolia,Paris quadrifolia,Vierblättrige Einbeere,LC,,
292700,Dicotyledones,Celastraceae,Parnassia,palustris,Parnassia palustris,Sumpf-Herzblatt,LC,,
293295,Dicotyledones,Apiaceae,Pastinaca,sativa,Pastinaca sativa,Pastinak,LC,,Die Art enthält mehrere bewertete Unterarten
293300,Dicotyledones,Apiaceae,Pastinaca,sativa subsp. sativa,Pastinaca sativa subsp. sativa,Gewöhnlicher Pastinak,LC,,
293400,Dicotyledones,Apiaceae,Pastinaca,sativa subsp. sylvestris,Pastinaca sativa subsp. sylvestris,Wilder Pastinak,DD,,
293500,Dicotyledones,Apiaceae,Pastinaca,sativa subsp. urens,Pastinaca sativa subsp. urens,Brennender Pastinak,LC,,
293700,Dicotyledones,Orobanchaceae,Pedicularis,ascendens,Pedicularis ascendens,Aufsteigendes Läusekraut,LC,,
293800,Dicotyledones,Orobanchaceae,Pedicularis,aspleniifolia,Pedicularis aspleniifolia,Farnblättriges Läusekraut,NT,B2a,
294200,Dicotyledones,Orobanchaceae,Pedicularis,foliosa,Pedicularis foliosa,Blattreiches Läusekraut,LC,,
294300,Dicotyledones,Orobanchaceae,Pedicularis,gyroflexa,Pedicularis gyroflexa,Gedrehtes Läusekraut,VU,D2,
294400,Dicotyledones,Orobanchaceae,Pedicularis,kerneri,Pedicularis kerneri,Kerners Läusekraut,LC,,
294500,Dicotyledones,Orobanchaceae,Pedicularis,oederi,Pedicularis oederi,Buntes Läusekraut,LC,,
294600,Dicotyledones,Orobanchaceae,Pedicularis,palustris,Pedicularis palustris,Sumpf-Läusekraut,NT,B2b(iii),
294700,Dicotyledones,Orobanchaceae,Pedicularis,recutita,Pedicularis recutita,Gestutztes Läusekraut,LC,,
295000,Dicotyledones,Orobanchaceae,Pedicularis,rostratocapitata,Pedicularis rostratocapitata,Kopfiges Läusekraut,LC,,
295100,Dicotyledones,Orobanchaceae,Pedicularis,rostratospicata,Pedicularis rostratospicata,Fleischrotes Läusekraut,LC,,
295300,Dicotyledones,Orobanchaceae,Pedicularis,sylvatica,Pedicularis sylvatica,Waldmoor-Läusekraut,VU,B2ab(iii),
295400,Dicotyledones,Orobanchaceae,Pedicularis,tuberosa,Pedicularis tuberosa,Knolliges Läusekraut,LC,,
295500,Dicotyledones,Orobanchaceae,Pedicularis,verticillata,Pedicularis verticillata,Quirlblättriges Läusekraut,LC,,
295700,Dicotyledones,Asteraceae,Petasites,albus,Petasites albus,Weisse Pestwurz,LC,,
295900,Dicotyledones,Asteraceae,Petasites,hybridus,Petasites hybridus,Rote Pestwurz,LC,,
296000,Dicotyledones,Asteraceae,Petasites,paradoxus,Petasites paradoxus,Alpen-Pestwurz,LC,,
296100,Dicotyledones,Brassicaceae,Petrocallis,pyrenaica,Petrocallis pyrenaica,Steinschmückel,NT,B1a; B2a,
296200,Dicotyledones,Caryophyllaceae,Petrorhagia,prolifera,Petrorhagia prolifera,Sprossende Felsennelke,LC,,
296300,Dicotyledones,Caryophyllaceae,Petrorhagia,saxifraga,Petrorhagia saxifraga,Steinbrech-Felsennelke,LC,,
296700,Dicotyledones,Apiaceae,Peucedanum,austriacum,Peucedanum austriacum,Österreicher Haarstrang,LC,,"Achtung: Die Art enthält mehrere bewertete Unterarten, darunter auch gefährdete"
296750,Dicotyledones,Apiaceae,Peucedanum,austriacum subsp. austriacum,Peucedanum austriacum subsp. austriacum,Österreicher Haarstrang,LC,,
296760,Dicotyledones,Apiaceae,Peucedanum,austriacum subsp. rablense,Peucedanum austriacum subsp. rablense,Raibler Haarstrang,VU,C2a(i),
296800,Dicotyledones,Apiaceae,Peucedanum,carvifolia,Peucedanum carvifolia,Kümmelblättriger Haarstrang,VU,A4c,"Zukünftige Gefährdung mitberücksichtigt (vgl.Anhang 2, Abschnitt A2-6)"
296900,Dicotyledones,Apiaceae,Peucedanum,cervaria,Peucedanum cervaria,Hirschwurz,NT,B2b(iii),
297100,Dicotyledones,Apiaceae,Peucedanum,oreoselinum,Peucedanum oreoselinum,Berg-Haarstrang,LC,,
297200,Dicotyledones,Apiaceae,Peucedanum,ostruthium,Peucedanum ostruthium,Meisterwurz,LC,,
297300,Dicotyledones,Apiaceae,Peucedanum,palustre,Peucedanum palustre,Sumpf-Haarstrang,NT,B2b(iii),
297600,Dicotyledones,Apiaceae,Peucedanum,venetum,Peucedanum venetum,Venezianischer Haarstrang,VU,C2a(i),
297700,Dicotyledones,Apiaceae,Peucedanum,verticillare,Peucedanum verticillare,Riesen-Haarstrang,NT,B1a; B2a,
297900,Monocotyledones,Poaceae,Phalaris,arundinacea,Phalaris arundinacea,Rohr-Glanzgras,LC,,
298400,Pteridophyta,Thelypteridaceae,Phegopteris,connectilis,Phegopteris connectilis,Buchenfarn,LC,,
298800,Monocotyledones,Poaceae,Phleum,alpinum,Phleum alpinum,Gewöhnliches Alpen-Lieschgras,LC,,
298900,Monocotyledones,Poaceae,Phleum,alpinum aggr.,Phleum alpinum aggr.,Alpen-Lieschgras,LC,,Das Aggregat enthält mehrere bewertete Arten
299300,Monocotyledones,Poaceae,Phleum,bertolonii,Phleum bertolonii,Bertolonis Wiesen-Lieschgras,LC,,
299600,Monocotyledones,Poaceae,Phleum,hirsutum,Phleum hirsutum,Behaartes Lieschgras,LC,,
299800,Monocotyledones,Poaceae,Phleum,paniculatum,Phleum paniculatum,Rispiges Lieschgras,EN,"B2ab(ii,iii); C2a(i)",
299900,Monocotyledones,Poaceae,Phleum,phleoides,Phleum phleoides,Glanz-Lieschgras,LC,,
300000,Monocotyledones,Poaceae,Phleum,pratense,Phleum pratense,Gewöhnliches Wiesen-Lieschgras,LC,,
300005,Monocotyledones,Poaceae,Phleum,pratense aggr.,Phleum pratense aggr.,Wiesen-Lieschgras,LC,,Das Aggregat enthält mehrere bewertete Arten
300200,Monocotyledones,Poaceae,Phleum,rhaeticum,Phleum rhaeticum,Rätisches Alpen-Lieschgras,LC,,
300300,Monocotyledones,Poaceae,Phragmites,australis,Phragmites australis,Schilf,LC,,
300500,Pteridophyta,Aspleniaceae,Phyllitis,scolopendrium,Phyllitis scolopendrium,Hirschzunge,LC,,
300800,Dicotyledones,Campanulaceae,Phyteuma,betonicifolium,Phyteuma betonicifolium,Betonienblättrige Rapunzel,LC,,
301000,Dicotyledones,Campanulaceae,Phyteuma,globulariifolium,Phyteuma globulariifolium,Kugelblumen-Rapunzel,LC,,Die Art enthält mehrere bewertete Unterarten
